status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message,pos_words,neg_words,neu_words
52293590957_10151368454150958,"It's Friday, everyone! Now go out and party like some rock stars! You've earned it.",,status,,2013-03-15 07:56:29,0,0,0,0,0,0,0,0,0,0.0,0.0,"['friday', 'everyone', 'party', 'like', 'rock', 'stars', 'you', 'earned']",1,0,7
52293590957_10151340466680958,"Message from the drummer: Sidelined for a few weeks with this wrist injury, but I hope to come back from it better than ever! Hope to get into the studio this month to record some of our new material and I'm looking forward to playing with the rest of the Kittens soon. - Tracey",,status,,2013-03-01 07:59:01,1,0,0,1,0,0,0,0,0,0.5,0.0,"['message', 'drummer', 'sidelined', 'weeks', 'wrist', 'injury', 'hope', 'come', 'better', 'hope', 'get', 'studio', 'month', 'record', 'new', 'material', 'looking', 'playing', 'rest', 'kittens', 'tracey']",1,1,19
52293590957_10151232083160958,Happy 2013! Here's hoping to some upcoming show announcements! =^.^=,,status,,2013-01-06 00:41:18,3,0,0,3,0,0,0,0,0,1.5,0.0,"['happy', 'hoping', 'upcoming', 'show', 'announcements']",1,0,4
52293590957_10151213122275958,Happy Holidays from Pile of Kittens! Hope to see you all at a show in 2013! =^.^=,,status,,2012-12-24 23:23:12,3,0,0,3,0,0,0,0,0,1.5,0.0,"['happy', 'holidays', 'pile', 'kittens', 'hope', 'see', 'show']",1,0,6
52293590957_10151205498250958,I just found this from the last Trash Bar Show!,Timeline Photos,photo,https://www.facebook.com/pileofkittens/photos/a.10150443028220958.363097.52293590957/10151205498250958/?type=3,2012-12-19 12:51:07,4,2,0,4,0,0,0,0,0,2.0,0.0,"['found', 'last', 'trash', 'bar', 'show']",0,1,4
52293590957_290696077717144,"Our very own Zach Lanier won an auction at the Tom Scharpling (of The Best Show on WFMU with Tom Scharpling) and Ted Leo ""Hurricane Sandy"" relief benefit at The Bell House on Friday -- and got to sing with Ted Leo!",ted-leo-pharmacists-3814.jpg | withreservation,link,http://withreservation.photoshelter.com/gallery-image/Tom-Scharpling-and-Ted-Leo-Present-a-Very-Special-Hurricane-Benefit-Show-December-7-2012/G0000EMJimwcmBjs/I0000HOj7WiMf7C8,2012-12-10 14:30:33,2,1,0,2,0,0,0,0,0,1.0,0.0,"['our', 'zach', 'lanier', 'auction', 'tom', 'scharpling', 'best', 'show', 'wfmu', 'tom', 'scharpling', 'ted', 'leo', 'hurricane', 'sandy', 'relief', 'benefit', 'bell', 'house', 'friday', 'got', 'sing', 'ted', 'leo']",3,0,21
52293590957_10151172715560958,"Thanks to all who came out to the show at The Trash Bar last night, and great job by the other bands! =^.^=",,status,,2012-11-25 16:41:48,1,0,0,1,0,0,0,0,0,0.5,0.0,"['thanks', 'came', 'show', 'trash', 'bar', 'last', 'night', 'great', 'job', 'bands']",1,1,8
52293590957_295565873896211,"And if you needed moar reasons to come...
OPEN BAR FROM 7-8 WITH $8 ADMISSION",Sexual Suicide,photo,https://www.facebook.com/132902302439/photos/a.141496762439.113276.132902302439/10151247135902440/?type=3,2012-11-24 12:30:49,2,0,0,2,0,0,0,0,0,1.0,0.0,"['and', 'needed', 'moar', 'reasons', 'come', 'open', 'bar', 'from', 'with', 'admission']",0,0,10
52293590957_466279113413361,"Ok Kittens, one last reminder.  We play Trash Bar tomorrow night.  Two new songs, one less turkey.  Come on out!",PoK Post-Thanksgiving at Trash Bar!,event,https://www.facebook.com/events/429120767150806/,2012-11-23 18:48:59,1,0,1,1,0,0,0,0,0,2.0,0.0,"['kittens', 'last', 'reminder', 'play', 'trash', 'bar', 'tomorrow', 'night', 'new', 'songs', 'less', 'turkey', 'come']",0,1,12
52293590957_519915781370717,"Been digging on these (hopeless) Otis tracks. We're gonna ""take this outside"" with them at the Trash Bar on Nov 24th.
http://hopelessotis.bandcamp.com/album/a-better-place-to-be","A Better Place To Be, by Hopeless Otis",video,http://hopelessotis.bandcamp.com/album/a-better-place-to-be,2012-11-01 22:02:01,1,0,0,1,0,0,0,0,0,0.5,0.0,"['been', 'digging', 'hopeless', 'otis', 'tracks', 'gon', 'take', 'outside', 'trash', 'bar', 'nov', 'http']",0,2,10
52293590957_232902053504695,Come wipe away the Thanksgiving blues with some post Thanksgiving punk rock!,PoK Post-Thanksgiving at Trash Bar!,event,https://www.facebook.com/events/429120767150806/,2012-10-13 09:40:38,3,0,0,3,0,0,0,0,0,1.5,0.0,"['come', 'wipe', 'thanksgiving', 'blues', 'post', 'thanksgiving', 'punk', 'rock']",0,1,7
52293590957_429120767150806,"We're headed back to Trash Bar for a little of the ol' post-Thanksgiving rocking out. Buck up, push through the tryptophan daze, grab a beer (or your beverage of choice), and come join us on Saturday, Nov. 24 in Williamsburg, and give thanks for good times.

$8 at the door.",PoK Post-Thanksgiving at Trash Bar!,event,https://www.facebook.com/events/429120767150806/,2012-10-09 19:48:06,1,0,0,1,0,0,0,0,0,0.5,0.0,"['headed', 'back', 'trash', 'bar', 'little', 'rocking', 'buck', 'push', 'tryptophan', 'daze', 'grab', 'beer', 'beverage', 'choice', 'come', 'join', 'saturday', 'williamsburg', 'give', 'thanks', 'good', 'times', 'door']",1,2,20
52293590957_10151109107440958,News. We haz it soon. Stay tuned. =^.^=,,status,,2012-10-08 21:11:59,1,0,0,1,0,0,0,0,0,0.5,0.0,"['news', 'haz', 'stay', 'tuned']",0,0,4
52293590957_10151068588440958,We are here. Bring the noise.,Timeline Photos,photo,https://www.facebook.com/pileofkittens/photos/a.10150443028220958.363097.52293590957/10151068588440958/?type=3,2012-09-08 10:51:30,4,0,0,4,0,0,0,0,0,2.0,0.0,"['bring', 'noise']",0,1,1
52293590957_203600669771289,"Remember kittens, we're playing a free show in Prospect Park tomorrow!  Bring a picnic lunch and join us.",PoKaraoke in the Park!,event,https://www.facebook.com/events/453771331310335/,2012-09-07 15:35:19,1,1,0,1,0,0,0,0,0,0.5,0.0,"['remember', 'kittens', 'playing', 'free', 'show', 'prospect', 'park', 'tomorrow', 'bring', 'picnic', 'lunch', 'join']",1,0,11
52293590957_10151011636425958,Drum tracking at the Kennel last night in Brooklyn was lots of fun and a total success. Can't wait for everyone to hear the new songs once they're all mixed and ready to go.,,status,,2012-08-08 16:46:00,4,0,0,4,0,0,0,0,0,2.0,0.0,"['drum', 'tracking', 'kennel', 'last', 'night', 'brooklyn', 'lots', 'fun', 'total', 'success', 'wait', 'everyone', 'hear', 'new', 'songs', 'mixed', 'ready']",3,0,14
52293590957_370653526340032,Come hang out with us in Prospect Park!,PoKaraoke in the Park!,event,https://www.facebook.com/events/453771331310335/,2012-08-04 12:32:56,0,0,0,0,0,0,0,0,0,0.0,0.0,"['come', 'hang', 'prospect', 'park']",0,1,3
52293590957_453771331310335,"Hey kittens, get ready to be outdoor cats.  We know that our last show ended a little abruptly, so we're making it up to you with an acoustic picnic in the park.  We'll be playing all the hits at the Prospect Park Music Pagoda on what will hopefully be a beautiful late summer afternoon.  Bring a picnic lunch and hang out with us! 

Now on to the karaoke part.  If you have a song that you'd like to sing or play with us, whether it is a PoK original or a cover from your favorite band, let us know in the comments and we'll be ready for you!  Have you always dreamed of singing ""La Vida Loca"" with the Kittens?  This is your chance!

Here's the link to the Music Pagoda map.  The closest subway stop is the Prospect Park B/Q/S station.
https://maps.google.com/maps?q=Music+Pagoda,+Brooklyn,+New+York,+NY&hl=en&ll=40.662459,-73.964832&spn=0.013315,0.027874&sll=40.697488,-73.979681&sspn=0.851684,1.783905&oq=music+pagoda,+brookly&hnear=Music+Pagoda,+Brooklyn,+Kings,+New+York+11225&t=m&z=16",PoKaraoke in the Park!,event,https://www.facebook.com/events/453771331310335/,2012-08-04 10:55:39,0,0,0,0,0,0,0,0,0,0.0,0.0,"['hey', 'kittens', 'get', 'ready', 'outdoor', 'cats', 'know', 'last', 'show', 'ended', 'little', 'making', 'acoustic', 'picnic', 'park', 'playing', 'hits', 'prospect', 'park', 'music', 'pagoda', 'beautiful', 'late', 'summer', 'afternoon', 'bring', 'picnic', 'lunch', 'hang', 'karaoke', 'part', 'song', 'like', 'sing', 'play', 'whether', 'pok', 'original', 'cover', 'favorite', 'band', 'let', 'know', 'comments', 'ready', 'have', 'dreamed', 'singing', 'vida', 'loca', 'kittens', 'chance', 'link', 'music', 'pagoda', 'map', 'closest', 'subway', 'stop', 'prospect', 'park', 'station', 'https']",5,1,57
52293590957_10150910949050958,"What better way to spend a hot afternoon than downloading/listening to some Kittens tunes and cranking them, while enjoying some ice cold beverages. Get in the summer spirit! Stay cool, people.",,status,,2012-06-21 10:05:33,1,0,0,1,0,0,0,0,0,0.5,0.0,"['what', 'better', 'way', 'spend', 'hot', 'afternoon', 'kittens', 'tunes', 'cranking', 'enjoying', 'ice', 'cold', 'beverages', 'get', 'summer', 'spirit', 'stay', 'cool', 'people']",4,1,14
52293590957_308173872605183,"Thank you again everyone for coming out and sorry about the short set. We hope to make it up to all of you this summer. Until then, a little love from Zach and Becca on the mic and some Bouncing Souls
http://www.youtube.com/watch?v=gAPUyOhZdxo&feature=youtu.be",Lean On Sheena - Pile of Kittens covering Bouncing Souls,video,http://www.youtube.com/watch?v=gAPUyOhZdxo,2012-06-11 22:24:16,2,0,1,2,0,0,0,0,0,2.5,0.0,"['thank', 'everyone', 'coming', 'sorry', 'short', 'set', 'hope', 'make', 'summer', 'until', 'little', 'love', 'zach', 'becca', 'mic', 'bouncing', 'souls', 'http']",2,1,15
